label,dim0,dim1,dim2,dim3,dim4,dim5,dim6,dim7,dim8,dim9,dim10,dim11,dim12,dim13,dim14,dim15,dim16,dim17,dim18,dim19,dim20,dim21,dim22,dim23,dim24,dim25,dim26,dim27,dim28,dim29,dim30,dim31,dim32,dim33,dim34,dim35,dim36,dim37,dim38,dim39,dim40,dim41,dim42,dim43,dim44,dim45,dim46,dim47,dim48,dim49,dim50,dim51,dim52,dim53,dim54,dim55,dim56,dim57,dim58,dim59,dim60,dim61,dim62,dim63,dim64,dim65,dim66,dim67,dim68,dim69,dim70,dim71,dim72,dim73,dim74,dim75,dim76,dim77,dim78,dim79,dim80,dim81,dim82,dim83,dim84,dim85,dim86,dim87,dim88,dim89,dim90,dim91,dim92,dim93,dim94,dim95,dim96,dim97,dim98,dim99,dim100,dim101,dim102,dim103,dim104,dim105,dim106,dim107,dim108,dim109,dim110,dim111,dim112,dim113,dim114,dim115,dim116,dim117,dim118,dim119,dim120,dim121,dim122,dim123,dim124,dim125,dim126,dim127
0,-65.3633,12.767372,1.3014343,-0.06024462,-0.073848926,0.015929399,0.0040655127,-0.00096410414,0.00022255977,8.223513e-06,-5.990281e-05,-3.064584e-05,3.803001e-06,1.774015e-06,-6.1667316e-07,2.3444847e-05,-2.8022498e-06,-5.0060373e-07,6.465813e-06,-1.9917281e-06,-5.3418726e-06,-1.3350787e-05,3.0812748e-06,-5.858709e-06,-3.877221e-06,-3.6375945e-07,3.0229578e-06,8.279124e-07,-1.6434107e-07,2.4982335e-06,1.8556127e-06,-4.744462e-07,-1.8137401e-06,-1.0658109e-06,1.8596643e-06,8.342906e-07,1.568703e-06,-2.8453119e-06,-1.01812e-06,1.6152237e-06,8.656447e-07,1.293793e-06,-1.3149711e-06,1.4628022e-06,2.4584872e-06,-1.2531416e-06,4.5709517e-06,-1.7853802e-07,1.3763497e-06,4.532615e-06,4.3391833e-07,2.8509587e-06,1.0369296e-06,-6.4948586e-07,8.096854e-07,-9.06607e-07,-5.7230113e-06,1.0131607e-06,8.994341e-08,3.5315322e-06,-1.5713922e-06,1.484959e-06,3.447641e-06,2.6722619e-06,-5.8899923e-06,3.0829171e-06,-1.5020798e-07,-9.863234e-07,-3.1945438e-06,3.264578e-07,-2.3179277e-06,-1.1281912e-06,-2.2518307e-06,-3.7977506e-07,2.7302536e-07,-5.830397e-07,2.233687e-06,7.2291886e-07,-1.5852474e-06,-1.400267e-06,3.5844835e-06,5.660689e-06,-6.853806e-07,-3.6010565e-06,1.688939e-06,-2.514174e-06,-1.3741661e-06,-5.268607e-06,-1.8204727e-06,2.2302422e-06,-2.1621188e-06,2.3025817e-07,1.8861618e-06,2.5833897e-06,6.7340414e-07,-4.3359787e-06,-3.1943382e-06,-2.9916735e-06,-3.3584354e-07,2.8996358e-06,1.8270484e-06,-2.5541633e-06,-2.0967232e-06,-9.502476e-07,3.0407694e-08,-2.7836825e-06,-4.281703e-06,-3.374776e-06,1.6992311e-07,2.1004075e-06,2.2829738e-06,-3.3348472e-06,1.0773219e-06,2.0572859e-06,1.6036538e-06,4.6973855e-06,-5.7308707e-06,4.447444e-06,2.4286264e-06,2.4232686e-06,-7.7158285e-07,-1.4554894e-06,-2.3956718e-06,-1.6436562e-06,3.4689535e-06,3.0430922e-06,-9.4506623e-07,5.955934e-07
0,-64.96546,-0.46745437,0.42506206,0.04064355,-0.06814721,0.015003511,0.005619423,-0.0009027648,0.0002617423,-1.2641979e-05,-5.7970883e-05,-3.2410113e-05,5.200881e-06,8.714025e-07,-1.4160786e-05,-1.1682395e-05,-5.526704e-06,8.396033e-06,-1.1608109e-06,3.2278185e-06,8.648824e-07,-3.3039676e-06,-5.350327e-06,-1.6492627e-06,-1.5599612e-06,3.4910383e-07,-1.73739e-06,-2.1597139e-06,-1.3477497e-06,-1.7694044e-06,3.3979375e-06,2.5957052e-06,2.5533889e-06,-1.1383631e-06,6.7488475e-07,3.330911e-07,7.939553e-07,2.2387858e-06,-1.6018313e-06,2.1228855e-06,3.8060061e-06,-4.714644e-06,3.121733e-06,-2.7202968e-06,4.960776e-07,1.1465032e-06,-8.919117e-07,1.0663653e-06,-1.0440767e-06,1.9334054e-06,-2.4353403e-06,1.2800953e-06,1.8666697e-06,1.8574782e-06,-9.851952e-07,2.3731505e-07,-1.5015365e-07,1.2574853e-06,1.9343224e-06,3.0850867e-07,4.5254137e-06,-2.367941e-06,3.4636341e-06,4.721122e-06,-1.4128075e-06,-7.7309454e-07,-1.9919796e-06,4.328442e-06,1.3872768e-06,-1.2755842e-06,-3.3164597e-06,5.4243395e-07,2.9117967e-07,2.4910187e-06,-2.4961744e-07,1.3948638e-06,1.1583381e-06,-2.0200428e-06,-1.5555804e-07,-1.9328513e-06,3.25547e-06,3.5726616e-06,-7.766711e-06,7.258111e-07,-1.4807489e-06,-1.5362917e-07,7.35116e-07,2.2081875e-07,1.3422007e-06,-4.688375e-06,-5.4282355e-06,7.295299e-08,-1.324455e-06,-2.8449726e-06,7.084124e-07,1.3487776e-06,6.202694e-06,-4.351355e-06,2.0731477e-06,2.981822e-07,-2.5050338e-06,2.9196597e-06,2.719672e-06,-2.2502072e-06,4.613069e-06,-2.6026346e-06,-3.4365466e-06,-1.5015124e-06,-4.890694e-07,8.917593e-07,-1.6379541e-06,-9.989417e-07,-3.2545256e-06,3.4585473e-06,-1.8162478e-06,-2.4317537e-06,1.3735732e-06,-5.0352073e-06,-4.089394e-06,3.2429518e-06,1.4725362e-06,3.0306885e-06,-2.2898303e-06,7.7072145e-06,-2.6198925e-06,-4.168056e-06,3.1093673e-06,-4.1373323e-06
1,69.09647,3.6773694,-1.7289551,-0.2717626,0.00071562524,0.014994917,-0.000549663,-0.003033088,-0.0017826959,8.140954e-05,-0.00012148496,9.223457e-06,2.3808054e-05,1.0319068e-06,1.6256909e-05,7.6105806e-07,-3.979228e-06,-2.4365072e-06,1.0796021e-05,-9.093244e-07,3.5368494e-06,-2.567535e-06,2.542409e-06,-8.442629e-07,1.2198584e-06,-1.6138631e-06,-1.6604513e-06,3.5802426e-08,-1.3997333e-06,1.586632e-07,-1.3613706e-06,7.006249e-06,-6.312148e-06,-3.9139677e-06,-7.1498257e-06,-2.0197986e-06,4.0750774e-07,-8.311277e-07,-8.431422e-08,-1.9211252e-06,-9.320393e-07,-4.1821627e-06,3.8712355e-07,-5.3875254e-07,-2.8898503e-06,1.6637709e-07,-3.2625603e-06,-6.287196e-08,-2.256255e-06,4.084653e-06,1.7159391e-06,9.024837e-07,-7.413471e-07,4.8090556e-07,1.0181167e-06,-2.2363622e-06,3.2097735e-06,7.3760516e-06,-2.1909113e-06,2.6038986e-06,-3.9130605e-06,1.9428046e-06,-5.3374783e-06,2.8835566e-06,-3.4424322e-06,-6.191111e-07,-1.0422608e-06,2.3405977e-07,-4.6916716e-06,-1.2517984e-06,-4.489603e-07,2.0552159e-06,-3.3285944e-06,8.056358e-07,1.6670456e-06,4.4242745e-07,7.449413e-07,7.8534737e-07,-2.0666162e-06,1.6205097e-06,-4.4649738e-07,6.288286e-07,-5.3421927e-06,-1.2952769e-06,-4.0696627e-06,1.5528242e-06,-4.5195475e-06,-2.3958864e-06,-3.6762947e-07,1.7236932e-06,1.0547565e-06,1.5508775e-06,-1.1345447e-06,-1.0757118e-06,2.1200121e-06,-3.6569415e-06,-2.1804735e-06,4.024999e-07,1.5477862e-06,1.9604465e-07,2.8031704e-07,1.2798066e-06,9.4108725e-07,-4.038885e-07,-2.45818e-07,-8.479892e-07,-3.7659397e-06,1.6130357e-06,-5.0965195e-06,3.8067782e-07,4.438087e-06,2.1073226e-06,-1.0123914e-06,3.281943e-06,7.9569577e-07,-1.8632381e-06,-1.0308846e-06,-4.4718468e-06,1.0351582e-06,-7.197767e-08,1.2925102e-06,-2.0730517e-06,1.6308444e-06,-4.0380127e-07,2.292199e-06,-2.810549e-06,-1.7840316e-06,-2.2170539e-06
1,64.1189,-29.992674,-1.8046033,-0.08381615,-0.13589486,0.03953009,0.0029919613,-0.0011003565,0.0005630525,-5.1719053e-05,-0.00010004234,-4.637841e-06,7.046854e-06,-4.9392665e-06,-5.153801e-06,-4.986604e-07,2.7259916e-06,-4.9306245e-06,-3.2069636e-06,-2.0064497e-06,-2.1637464e-07,-4.412165e-06,-9.8943e-06,3.314799e-06,-9.570963e-06,-2.6414477e-06,4.0108e-07,2.2329077e-06,6.9729424e-07,-2.4451804e-06,-2.3606156e-06,-6.82515e-06,8.0260514e-07,-2.5998986e-07,-2.1243952e-06,3.0758554e-07,2.550322e-07,8.5912046e-07,-1.0162383e-06,1.4648178e-07,1.2335705e-06,1.0602717e-05,7.466311e-06,8.641865e-07,-1.1017974e-06,2.941438e-06,-2.8439936e-06,-5.449967e-06,-1.9858187e-06,9.285876e-07,6.25223e-07,-2.7696888e-06,1.1704001e-06,-1.442888e-06,-3.6233005e-06,-8.503328e-07,-2.5076815e-07,-2.8397335e-06,-1.4966781e-06,-2.4351575e-06,9.670225e-07,1.871447e-06,1.6478281e-06,1.0617573e-06,-2.34319e-06,1.7879771e-06,7.0926035e-06,5.498698e-06,3.408282e-06,-1.711925e-06,5.8927385e-06,7.852065e-06,6.022816e-07,3.7482425e-06,3.305671e-06,1.0855092e-06,6.1632693e-07,2.8696936e-06,-2.2741892e-06,-3.7131338e-06,-4.757893e-06,-1.6678373e-06,-5.567255e-07,6.6773686e-07,-5.469651e-06,-2.4344058e-06,-4.366137e-06,-2.5754393e-06,-1.0065995e-06,1.4759028e-06,6.6339095e-07,1.0258424e-07,1.5803494e-06,-4.3431983e-06,3.36975e-07,3.4618657e-07,7.9242534e-07,5.048358e-07,4.174376e-06,3.0069887e-06,1.6318276e-06,1.1782454e-07,-2.3155296e-06,-1.899727e-06,-1.2048979e-06,-5.4768026e-07,-3.7576158e-06,1.3856867e-06,-5.194227e-07,-1.2993133e-06,2.4555803e-07,-2.444081e-06,-1.2366917e-07,-2.6347092e-07,7.361468e-07,1.0267833e-06,-2.058816e-06,2.5978097e-06,1.7273559e-06,-2.5592296e-06,2.0426824e-06,3.613746e-06,-7.573237e-07,-1.848976e-06,1.3155446e-06,-2.2565657e-06,-3.4961195e-06,8.714312e-07
1,14.135067,0.5304057,-0.7306842,-0.09611033,-0.05231126,0.019001177,-0.00039203512,-0.00066351553,0.00012356737,1.0632532e-05,-6.512252e-05,-2.7908549e-05,2.2490274e-06,-8.574731e-07,4.618738e-06,1.0863173e-06,-3.1934266e-07,8.8018413e-07,-7.4178666e-07,-1.2594023e-07,-1.4448773e-07,-2.0871228e-06,-1.2149474e-06,-4.106663e-07,7.309644e-07,-6.8686916e-07,3.9439803e-07,3.5025113e-07,-7.8988325e-07,-3.5732566e-07,-3.3493518e-07,1.4237676e-06,-2.1086812e-07,-9.491245e-07,-3.717859e-07,-1.349778e-06,1.9857919e-06,1.4813552e-06,-1.1362704e-06,1.13832e-06,1.4954335e-06,-1.4884503e-06,3.677461e-06,2.6420338e-07,-8.187518e-07,1.3833975e-06,-2.4652165e-06,1.0403205e-08,2.630222e-07,1.788116e-06,1.4563384e-06,1.5177477e-07,-6.3905924e-07,-8.6802044e-07,1.6134696e-07,2.8199308e-06,-1.0286344e-06,-1.4914257e-06,1.1311121e-06,-4.758736e-06,-2.4583528e-06,-1.304663e-06,-3.2945354e-07,1.191503e-06,-3.0701221e-06,6.598223e-07,-1.0050172e-06,3.2032506e-06,-2.049295e-06,7.016745e-07,2.0640175e-06,-5.665076e-06,6.2198355e-06,4.8270967e-06,-4.4218123e-06,8.957379e-07,6.186407e-06,1.5354369e-06,1.3888413e-06,2.394564e-06,-4.190938e-08,2.8996067e-07,-1.6219535e-06,-3.270613e-06,2.343067e-06,-1.3627184e-06,2.258725e-06,5.5151654e-06,6.1477026e-06,3.005225e-06,1.0284654e-06,-2.7229921e-06,3.5579178e-06,-1.9196336e-06,1.1857722e-06,4.8845595e-06,4.065131e-06,2.6235953e-06,-1.6702195e-06,5.9091553e-07,-9.5358274e-08,4.3628993e-06,7.2734434e-07,-2.2102308e-06,-5.366767e-06,2.2778927e-06,-1.7821211e-06,5.2199096e-07,2.1344326e-07,1.1649726e-06,-3.0687945e-06,3.7390153e-06,6.7343617e-06,2.2698885e-06,3.5542853e-06,-1.1404701e-06,2.9522648e-06,4.521692e-06,1.8886714e-06,-1.7228716e-06,4.3645568e-07,-1.2955779e-06,-2.29766e-06,6.588676e-06,3.1399554e-07,-1.1907659e-06,6.401153e-07,-4.3642367e-06
1,67.09659,-1.1036962,2.9709623,0.41200006,0.4161819,0.08215642,0.035769347,0.0126345875,-0.0010068096,-0.00061254366,-0.00024740247,8.259442e-05,-6.828015e-05,-1.6334775e-06,-6.7836627e-06,-2.8906406e-06,-7.1151962e-06,4.597156e-06,-5.2936116e-06,-5.0975023e-06,-2.8988516e-06,-6.82388e-06,-3.7665104e-06,-4.7603425e-08,-1.6967285e-06,-7.6785875e-07,-6.639501e-07,-4.0619196e-07,-1.7271468e-06,3.2347339e-06,9.464269e-08,4.0162518e-06,-1.8866302e-06,1.6889417e-06,-3.725249e-07,-1.9754489e-06,1.009981e-06,-5.193301e-07,2.0550708e-08,1.4912233e-06,-2.2236718e-06,2.9175345e-07,-2.8901864e-06,-2.3671273e-06,-5.9062563e-07,-1.4948417e-06,-7.4761e-07,-1.4144382e-06,6.9376244e-07,-1.5798962e-07,-2.970693e-07,9.013584e-07,5.246956e-07,-6.513534e-07,1.1668908e-06,-2.0624732e-06,-7.6863864e-07,-5.718235e-08,9.779667e-08,8.272803e-07,-1.8098726e-07,8.838301e-07,2.6050413e-06,-1.1777228e-06,1.340156e-06,-1.5339821e-06,-1.2709734e-06,2.3161554e-06,-6.502866e-07,-1.0821727e-06,6.081341e-08,4.3548295e-07,-3.0315075e-06,3.934498e-06,1.6948993e-06,1.2837323e-06,-1.5138553e-06,9.3049596e-07,3.4538132e-07,3.3662033e-07,-2.6550865e-07,-1.3553365e-06,1.7915394e-06,-1.8423424e-06,4.2927593e-07,-4.598914e-07,2.1841438e-06,4.317766e-06,-3.3650956e-06,-1.1171126e-06,-1.3050015e-06,1.4965995e-06,1.9082568e-06,-1.7488694e-06,-1.6488068e-06,2.8242737e-06,-2.0127294e-07,3.138145e-06,-1.2948086e-06,-4.4477633e-07,9.3747366e-07,3.0984683e-07,-3.0132383e-06,-4.472888e-06,2.4079488e-06,1.7861854e-06,3.8704675e-07,-1.6296256e-07,-8.28838e-07,-5.0826986e-07,-2.5326713e-06,5.0836815e-07,-7.509955e-07,-1.178301e-06,-9.8619964e-08,-2.2575031e-07,-6.270491e-07,-7.174792e-07,1.2869856e-06,7.19567e-07,-9.349187e-07,6.027129e-07,1.772115e-06,-7.7849273e-07,-2.6972472e-07,5.01564e-09,4.148384e-07,-8.027367e-07
1,13.081214,0.09556561,-1.8399034,-0.05164468,-0.0039200084,0.045420635,-0.0296645,-0.00044291135,-0.00047263986,-0.0005295958,0.00018043723,-0.00018544169,-7.455262e-05,1.4323197e-06,1.1642952e-06,3.0605706e-06,6.5482385e-07,-1.2800865e-06,5.814417e-06,-7.934808e-06,3.571195e-06,2.4998205e-06,-1.6773885e-06,2.8742755e-07,-2.0942878e-06,-7.417163e-08,1.2532075e-06,1.3633871e-06,-9.612504e-07,-5.184262e-07,5.5132375e-07,2.196758e-06,1.5927955e-06,-1.0349625e-06,6.631053e-07,4.0953836e-07,-1.0981754e-06,2.1986564e-06,-3.1957477e-06,9.624177e-07,5.329129e-06,-2.5324782e-06,-1.008542e-06,3.4861234e-06,-4.970908e-07,1.3761354e-06,-4.2355302e-07,3.8159078e-07,4.5446395e-06,9.3777294e-07,2.384963e-06,8.621945e-07,4.1343415e-06,-1.7856844e-06,-2.180133e-06,1.1115658e-06,1.0683092e-06,-2.7668066e-06,6.808909e-07,-3.0084732e-07,-1.3318345e-06,2.0470789e-06,-7.4503623e-07,1.3552212e-06,-3.8133605e-06,4.0109594e-06,2.9800674e-06,2.6023845e-06,2.4262185e-06,-7.98203e-07,-6.3924496e-08,3.5505432e-06,1.551178e-07,-3.839448e-06,-4.23316e-07,1.0025391e-06,4.554603e-07,2.959163e-06,-4.2646902e-06,-6.4196905e-07,-1.4497896e-06,1.5989791e-06,1.3689393e-06,4.2417224e-07,3.4220504e-06,3.1397133e-07,-3.1104875e-07,2.3344458e-06,-3.883668e-06,-2.088428e-06,-3.2716315e-07,2.3403259e-06,-1.8717359e-06,8.2667793e-07,-1.879536e-06,2.1197693e-06,2.1284316e-06,2.3822814e-07,4.242054e-07,1.734806e-06,-1.0697967e-06,1.2131319e-06,-1.50941e-07,2.9219218e-06,8.967553e-07,-2.282935e-06,7.492047e-07,2.1261694e-06,-7.8306687e-07,1.5884812e-06,6.556439e-07,-2.8452553e-07,1.7736143e-06,-4.468315e-06,-3.5031653e-06,6.382085e-07,2.4999827e-06,1.1922083e-06,4.0819186e-06,1.9026272e-06,1.8092537e-06,8.393931e-07,2.297339e-08,-1.3979637e-06,2.0156701e-06,1.0021223e-06,4.0880486e-06,3.0295257e-06
1,15.966165,1.9321146,0.8300521,0.66917497,0.092436045,0.0015547029,-0.01654826,-0.0058513707,2.5761203e-05,-0.00030227035,2.228139e-05,-8.7015695e-05,-1.3002353e-05,3.0802973e-06,2.5420383e-07,4.7837616e-06,-2.4801814e-06,-4.861747e-07,-1.7733282e-05,-7.383793e-06,-6.3772234e-07,-1.1554461e-06,-8.704553e-07,4.7147414e-06,1.5488495e-06,-5.5542614e-08,-1.6647231e-06,-1.0881143e-06,-3.3649014e-06,6.075955e-06,1.8001996e-06,-3.5203573e-06,-7.971815e-07,-1.7048984e-06,-9.026001e-07,6.22096e-07,2.8522952e-06,1.595042e-06,-3.2232886e-06,2.2402542e-06,-6.0785237e-07,1.9846334e-06,-6.2146285e-07,2.2151687e-07,2.4206352e-06,-3.4534205e-06,5.1563933e-07,1.6495303e-06,-4.110754e-06,1.4069562e-06,-3.236367e-06,1.9090946e-06,-4.535379e-07,-1.8428364e-06,1.5550578e-06,3.8157973e-06,-2.1412327e-06,1.2790392e-06,3.6075693e-07,-1.5057884e-07,2.3103535e-06,-1.1174874e-06,-1.729919e-06,-9.0943615e-07,3.035954e-06,-3.0414567e-06,1.5211616e-06,-4.394398e-07,2.8693569e-06,-2.4573737e-06,4.803933e-07,-5.1035368e-06,1.8489933e-06,-1.6459819e-06,4.3695243e-07,2.306385e-06,2.547659e-06,-2.603771e-06,-5.905865e-07,4.6677317e-07,-7.6660837e-07,-1.5567494e-07,-1.1165627e-06,-1.2980471e-06,-9.558594e-07,-7.712737e-06,-1.6565504e-06,2.5043043e-06,2.9485748e-06,2.8808179e-06,6.2255646e-07,3.1063314e-07,-3.1952447e-06,-4.3695522e-06,1.0531877e-06,-1.4331996e-06,-1.9410386e-06,1.2036087e-06,2.3464156e-06,-1.7673556e-06,-1.8139109e-06,5.6829326e-06,4.54214e-06,-2.705001e-06,-3.3894842e-08,-1.177913e-06,-7.79844e-07,1.4069516e-06,-2.4581059e-06,-1.6760753e-06,4.005839e-06,2.5125025e-06,2.792321e-07,2.5550798e-06,-4.5272986e-06,2.5520437e-06,-4.581736e-07,-6.7708896e-08,8.1190785e-07,-1.6011816e-06,-8.513275e-06,1.1015105e-06,-3.946056e-06,3.7777608e-07,-1.2214248e-06,1.4817108e-06,1.0957867e-06,-2.5016448e-06
1,105.943115,12.858393,2.9840264,0.8409913,0.25823689,0.0860876,0.028249485,0.008726818,-0.0009421352,-0.00023398135,-2.4592044e-05,-5.2829353e-05,4.105718e-06,3.1194104e-06,1.6643993e-05,1.1071616e-05,8.086174e-06,-8.607106e-06,-6.3050793e-06,2.8081529e-06,1.8403941e-06,9.449556e-06,6.0420343e-06,2.838733e-07,1.6245127e-06,1.2289007e-06,-2.14882e-06,4.0696662e-07,-6.356613e-07,-3.1026398e-06,2.3421659e-07,-4.4549543e-06,2.7034587e-06,-1.6227107e-06,-2.977398e-06,2.792563e-07,-9.930405e-07,1.8238612e-06,1.9380282e-06,8.236515e-08,1.0232341e-06,4.3085444e-07,4.0359673e-06,2.5159086e-06,7.56544e-07,2.0103587e-06,2.166253e-06,-1.7868042e-07,-3.54193e-06,-2.2215106e-06,6.634877e-07,-2.4599235e-06,-9.607214e-07,1.9918632e-07,-1.8093395e-08,3.2740813e-06,2.5654833e-06,1.4966799e-06,-5.524473e-07,-1.0479533e-06,-6.5444465e-07,-7.191535e-08,-2.47099e-06,1.462659e-06,-2.8570278e-06,2.899973e-06,2.119762e-06,-2.4670464e-06,1.8339261e-06,1.7005027e-06,-1.163291e-06,-1.6206274e-06,3.4733534e-06,-4.8205998e-06,-1.7312022e-06,-1.0957751e-06,2.2820848e-06,-1.7758024e-06,-2.5963237e-07,2.943534e-07,9.5216393e-07,2.1923815e-06,-2.3544205e-06,2.9188957e-06,-7.575543e-07,1.0079501e-06,-4.1969474e-06,-6.754834e-06,4.42691e-06,2.0305608e-06,2.6108855e-06,-3.5977448e-06,-3.327196e-06,4.0560144e-06,9.329035e-07,-3.5869123e-06,2.446609e-07,-5.1175407e-06,1.7947822e-06,-2.6486262e-07,-2.2110573e-06,-9.262382e-07,3.5534679e-06,6.3260704e-06,-3.3810454e-06,-2.3039381e-06,-5.2614627e-07,3.1611117e-07,7.862696e-07,1.7888034e-07,3.1326629e-06,-6.9716697e-07,1.3249776e-06,3.8659303e-07,6.145155e-07,6.4357914e-07,1.3593587e-06,1.6575314e-06,-2.7477524e-06,3.420527e-08,1.0225774e-06,-7.95561e-07,-2.581726e-06,2.185225e-06,4.096264e-07,-9.67744e-08,-1.5610985e-07,1.8142499e-06
1,-20.087688,-24.226948,2.7582526,0.31809014,-0.11684927,-0.029005628,-0.0099131875,0.004857044,-0.0010406919,9.148994e-05,2.6511361e-05,-8.450844e-05,-2.950755e-06,-4.0457218e-07,-3.3620597e-06,-4.3852406e-06,-7.3517826e-06,1.0311941e-06,6.2850054e-06,-9.352547e-07,-4.6811333e-06,-1.7684513e-06,4.2109806e-07,-3.3608134e-07,-7.3165893e-07,2.3468533e-07,-8.780597e-07,-1.0813618e-06,1.9283366e-06,-9.1181255e-07,-1.1073902e-06,-2.7056126e-06,2.9366277e-06,-2.6797568e-06,-2.3893167e-06,1.0834261e-06,2.5617628e-06,5.896633e-06,4.3371077e-07,2.7446415e-06,8.5567e-07,-3.6633372e-07,3.0967833e-06,8.5097184e-08,-2.3489729e-06,-1.5843158e-06,6.839836e-07,-4.5706097e-06,-2.2188522e-06,2.0444775e-06,-1.476388e-06,1.6158933e-06,3.7841298e-06,1.7642556e-06,-6.723306e-07,-2.3108462e-06,-1.984681e-06,5.990774e-07,-1.8807312e-07,-6.129114e-07,-4.100877e-06,-9.162804e-09,5.4394934e-07,-4.099823e-06,4.1132913e-07,6.62407e-07,1.5541167e-06,-3.8956e-06,-5.6699027e-06,6.574184e-07,-2.411158e-06,-2.719421e-08,-5.235263e-06,4.4122817e-08,-9.986223e-07,1.5519608e-06,-1.315963e-06,-1.8430123e-06,4.560912e-06,-3.5987407e-06,-1.2602753e-06,-2.2112038e-06,-2.434621e-06,2.7611106e-06,1.1991657e-06,2.2769286e-06,2.8858171e-06,-2.3545288e-06,4.067181e-06,-9.265391e-07,2.348207e-06,-2.9651003e-06,4.7473704e-06,5.0742733e-06,1.031e-06,1.367184e-06,8.0205695e-08,-5.4321927e-06,-7.2753455e-06,1.3320529e-06,1.3163868e-06,4.6160317e-06,-2.8264749e-06,3.039778e-06,-6.1893998e-06,-2.976808e-06,3.927642e-07,5.97112e-07,-2.6390362e-06,3.924067e-06,3.8015908e-06,6.208479e-06,-2.4139438e-06,-7.1802964e-07,6.626632e-06,-5.9166115e-07,-8.470076e-07,2.172985e-06,-2.453148e-07,1.6322809e-06,-3.2922403e-06,2.08705e-06,3.785407e-07,-2.0375976e-06,-1.4462389e-06,-1.2050057e-06,4.562322e-07,-7.2397955e-07
0,-81.33179,-17.05972,-1.5207313,0.13705786,0.048812095,-0.00060801825,-0.00013619123,-6.9798065e-05,-0.00028153704,-9.853629e-06,-2.4962468e-05,-5.266607e-05,-4.2095166e-06,6.175635e-06,5.1277793e-06,2.3726865e-05,-9.778091e-07,-5.4107486e-06,3.7619302e-06,-9.076348e-06,-3.152403e-07,4.8599286e-06,2.5307772e-06,-1.2813414e-06,-2.1118178e-06,1.8254689e-06,1.0740594e-06,4.183982e-06,-1.7142053e-06,-2.08504e-06,4.1553716e-07,-5.4954444e-06,2.0781767e-06,-3.7707784e-07,3.3632944e-06,-1.7218436e-07,-2.6084558e-06,-1.4834756e-06,1.1138613e-06,3.260775e-06,2.3308057e-06,1.3651204e-06,-1.0912333e-06,-2.8583927e-06,-1.0909414e-07,-1.9672633e-07,6.4663493e-07,-2.8211882e-06,-3.875791e-07,2.490771e-06,-2.989945e-06,-1.1073997e-06,-2.523425e-06,1.9289164e-06,-2.7244705e-06,-4.5301786e-06,-4.8742645e-06,3.7922273e-06,-6.2207835e-07,-4.3499776e-06,3.6440235e-07,4.443234e-06,1.0618795e-06,-5.085033e-07,1.4356881e-06,-3.7232724e-06,-1.7624696e-07,-1.3847001e-06,-5.66934e-06,-4.3826904e-07,-3.1508848e-06,-3.3367276e-06,1.9119736e-06,1.2848179e-06,1.6107168e-06,-6.8292666e-06,-5.811924e-07,3.0311076e-06,-3.7065067e-06,-2.632176e-06,-1.7574854e-06,-2.0267294e-06,1.1100466e-06,-3.1637762e-06,-5.507631e-07,-3.5719302e-06,-2.311257e-06,1.3998825e-06,2.8302443e-07,1.2349544e-06,-3.183256e-06,-1.3995942e-06,-3.2693583e-06,1.2648604e-06,2.8495201e-06,2.6302225e-06,-2.9056882e-06,1.5301109e-06,7.2365935e-08,-3.504655e-06,-4.13954e-06,-2.478085e-06,8.0476474e-07,-3.3122078e-06,1.6789495e-06,-2.4419087e-06,2.7498252e-06,-3.4972454e-06,5.0960443e-06,2.2970128e-06,-1.295378e-06,1.828086e-07,5.240223e-07,-2.6083646e-06,2.2205402e-06,-2.994535e-06,-2.7480155e-06,-8.9054123e-07,-3.3366975e-06,8.359087e-07,-1.2102383e-06,1.1604898e-06,1.5743531e-06,1.0525476e-06,9.343661e-07,-6.9491143e-06,1.139071e-09,-1.5222847e-06
