label,dim0,dim1,dim2,dim3,dim4,dim5,dim6,dim7,dim8,dim9,dim10,dim11,dim12,dim13,dim14,dim15,dim16,dim17,dim18,dim19,dim20,dim21,dim22,dim23,dim24,dim25,dim26,dim27,dim28,dim29,dim30,dim31,dim32,dim33,dim34,dim35,dim36,dim37,dim38,dim39,dim40,dim41,dim42,dim43,dim44,dim45,dim46,dim47,dim48,dim49,dim50,dim51,dim52,dim53,dim54,dim55,dim56,dim57,dim58,dim59,dim60,dim61,dim62,dim63,dim64,dim65,dim66,dim67,dim68,dim69,dim70,dim71,dim72,dim73,dim74,dim75,dim76,dim77,dim78,dim79,dim80,dim81,dim82,dim83,dim84,dim85,dim86,dim87,dim88,dim89,dim90,dim91,dim92,dim93,dim94,dim95,dim96,dim97,dim98,dim99,dim100,dim101,dim102,dim103,dim104,dim105,dim106,dim107,dim108,dim109,dim110,dim111,dim112,dim113,dim114,dim115,dim116,dim117,dim118,dim119,dim120,dim121,dim122,dim123,dim124,dim125,dim126,dim127,dim128,dim129,dim130,dim131,dim132,dim133,dim134,dim135,dim136,dim137,dim138,dim139,dim140,dim141,dim142,dim143,dim144,dim145,dim146,dim147,dim148,dim149,dim150,dim151,dim152,dim153,dim154,dim155,dim156,dim157,dim158,dim159,dim160,dim161,dim162,dim163,dim164,dim165,dim166,dim167,dim168,dim169,dim170,dim171,dim172,dim173,dim174,dim175,dim176,dim177,dim178,dim179,dim180,dim181,dim182,dim183,dim184,dim185,dim186,dim187,dim188,dim189,dim190,dim191,dim192,dim193,dim194,dim195,dim196,dim197,dim198,dim199,dim200,dim201,dim202,dim203,dim204,dim205,dim206,dim207,dim208,dim209,dim210,dim211,dim212,dim213,dim214,dim215,dim216,dim217,dim218,dim219,dim220,dim221,dim222,dim223,dim224,dim225,dim226,dim227,dim228,dim229,dim230,dim231,dim232,dim233,dim234,dim235,dim236,dim237,dim238,dim239,dim240,dim241,dim242,dim243,dim244,dim245,dim246,dim247,dim248,dim249,dim250,dim251,dim252,dim253,dim254,dim255
0,10.967652,10.966439,10.965181,10.963877,10.9625225,10.961119,10.9596615,10.958151,10.956584,10.954959,10.953273,10.951525,10.949711,10.947831,10.94588,10.943857,10.94176,10.939585,10.937329,10.93499,10.932564,10.930049,10.927441,10.924737,10.921933,10.919026,10.916012,10.912888,10.909648,10.90629,10.902809,10.8992,10.89546,10.891583,10.887566,10.883401,10.879085,10.874612,10.869977,10.865174,10.860198,10.855042,10.8497,10.844166,10.838433,10.832495,10.826344,10.819973,10.813375,10.806543,10.799468,10.792143,10.784559,10.776709,10.768581,10.76017,10.751465,10.7424555,10.733134,10.72349,10.713512,10.703192,10.692518,10.681479,10.670066,10.658265,10.646067,10.633459,10.620429,10.606966,10.593057,10.57869,10.563852,10.548531,10.532713,10.516386,10.4995365,10.482151,10.464217,10.445721,10.426649,10.406989,10.386727,10.3658495,10.344343,10.322197,10.299396,10.2759285,10.251782,10.226946,10.201407,10.175155,10.148179,10.120469,10.092016,10.06281,10.032845,10.0021105,9.970604,9.938317,9.905247,9.87139,9.836745,9.801311,9.765087,9.728078,9.690286,9.651717,9.612378,9.572278,9.531428,9.489841,9.447533,9.404518,9.360819,9.316456,9.271452,9.225835,9.179633,9.132877,9.085601,9.037841,8.989635,8.941025,8.892053,8.842765,8.793209,8.743435,8.693495,8.643442,8.593333,8.543224,8.493175,8.443243,8.393491,8.343979,8.294769,8.245924,8.197504,8.149572,8.102189,8.055413,8.009304,7.963918,7.919311,7.875535,7.832641,7.7906766,7.749687,7.709714,7.670796,7.6329684,7.596263,7.560707,7.5263257,7.4931383,7.4611626,7.4304104,7.4008913,7.372611,7.345571,7.31977,7.2952027,7.27186,7.2497315,7.2288027,7.209055,7.1904693,7.1730223,7.1566887,7.141441,7.127249,7.1140804,7.1019015,7.0906763,7.0803676,7.0709357,7.06234,7.0545387,7.0474896,7.0411487,7.0354724,7.0304165,7.025936,7.0219884,7.018529,7.0155163,7.012909,7.010667,7.008752,7.0071282,7.0057616,7.00462,7.0036745,7.0028973,7.0022645,7.0017533,7.0013447,7.001021,7.000767,7.0005703,7.000419,7.0003047,7.000219,7.000155,7.0001087,7.000075,7.000051,7.0000343,7.000023,7.000015,7.0000095,7.000006,7.000004,7.0000024,7.0000014,7.000001,7.0000005,7.0000005,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0
1,14.936979,14.934617,14.932166,14.929625,14.926988,14.9242525,14.921416,14.918474,14.915422,14.912257,14.908975,14.90557,14.902039,14.898377,14.89458,14.890641,14.886558,14.882322,14.877931,14.873376,14.868654,14.863758,14.858682,14.853417,14.84796,14.842302,14.836436,14.830356,14.824052,14.817517,14.810744,14.803723,14.796446,14.788903,14.781087,14.772985,14.764591,14.755892,14.746878,14.737537,14.727861,14.717836,14.70745,14.696692,14.685549,14.674006,14.662052,14.6496725,14.636853,14.62358,14.609838,14.59561,14.580881,14.565637,14.549858,14.533529,14.516632,14.499149,14.481063,14.462353,14.443001,14.422986,14.40229,14.380893,14.358771,14.335906,14.312274,14.287855,14.262626,14.236564,14.209646,14.1818495,14.153151,14.123526,14.09295,14.061401,14.028854,13.995284,13.960669,13.924981,13.888199,13.850298,13.811254,13.771044,13.729644,13.687031,13.643185,13.598082,13.5517025,13.504025,13.455033,13.404707,13.353029,13.299986,13.245562,13.189744,13.132524,13.073891,13.013838,12.952361,12.889459,12.82513,12.759379,12.692212,12.623638,12.553669,12.482321,12.409615,12.335571,12.260221,12.183593,12.105724,12.026656,11.946432,11.865104,11.782724,11.699354,11.615059,11.529906,11.443972,11.357336,11.270084,11.182304,11.094092,11.005548,10.916774,10.827878,10.738973,10.650173,10.561597,10.473367,10.385605,10.298437,10.211988,10.126386,10.041756,9.958224,9.875913,9.794945,9.715436,9.6375,9.561247,9.486778,9.414191,9.343574,9.275007,9.208564,9.144306,9.082288,9.022551,8.965126,8.910037,8.857292,8.80689,8.75882,8.7130575,8.669572,8.62832,8.589248,8.552299,8.517403,8.484487,8.45347,8.424271,8.3968,8.370969,8.346686,8.323862,8.302407,8.282234,8.263259,8.245399,8.228581,8.212732,8.197786,8.1836815,8.170365,8.157785,8.1459,8.134669,8.124059,8.114039,8.104585,8.095673,8.087283,8.079399,8.072005,8.065087,8.058631,8.052623,8.04705,8.041899,8.037155,8.0328045,8.028831,8.025217,8.021947,8.019002,8.016364,8.014013,8.011931,8.010097,8.0084915,8.007094,8.005887,8.004851,8.003969,8.003222,8.002596,8.002074,8.001643,8.00129,8.001004,8.000774,8.000591,8.000447,8.000334,8.000247,8.00018,8.000131,8.000093,8.000066,8.000046,8.000031,8.000021,8.000014,8.00001,8.000006,8.000004,8.000003,8.000002,8.000001,8.000001,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0
0,12.940299,12.938061,12.9357395,12.9333315,12.930834,12.928244,12.925556,12.92277,12.919878,12.916881,12.913771,12.910546,12.907201,12.903732,12.900135,12.896405,12.892536,12.888525,12.884365,12.880052,12.875579,12.870941,12.866133,12.861147,12.855978,12.850619,12.845063,12.839304,12.833334,12.827145,12.820729,12.81408,12.807188,12.800045,12.792642,12.78497,12.7770195,12.768782,12.760244,12.7514,12.742236,12.732743,12.722908,12.712721,12.702169,12.69124,12.679921,12.6682,12.656062,12.643495,12.630483,12.617013,12.603069,12.588636,12.5737,12.558242,12.542247,12.525699,12.508578,12.490869,12.472552,12.45361,12.434024,12.413774,12.39284,12.371203,12.348844,12.325739,12.301869,12.277214,12.25175,12.225457,12.198312,12.170293,12.141378,12.111545,12.08077,12.049031,12.016307,11.982573,11.947807,11.911989,11.875094,11.837103,11.797993,11.757743,11.716333,11.673745,11.629958,11.584954,11.538717,11.491231,11.442481,11.392453,11.341135,11.288518,11.2345915,11.17935,11.122788,11.064905,11.005699,10.945174,10.883335,10.82019,10.755752,10.690034,10.6230545,10.554836,10.485406,10.414792,10.34303,10.270157,10.196218,10.121259,10.045333,9.968498,9.890818,9.812358,9.733192,9.6533985,9.57306,9.492266,9.411107,9.329683,9.248097,9.166456,9.084872,9.00346,8.922339,8.841633,8.761466,8.681965,8.60326,8.52548,8.448757,8.3732195,8.298997,8.226215,8.155,8.08547,8.017742,7.951926,7.8881264,7.8264394,7.7669535,7.7097487,7.654895,7.602452,7.5524683,7.5049806,7.4600143,7.4175816,7.3776836,7.340307,7.305428,7.2730093,7.2430015,7.2153454,7.1899695,7.1667943,7.14573,7.12668,7.1095405,7.094202,7.0805526,7.0684757,7.057854,7.0485706,7.040509,7.033555,7.0275984,7.022533,7.0182567,7.014675,7.0116997,7.0092483,7.007246,7.0056252,7.0043254,7.0032935,7.002482,7.0018506,7.0013647,7.0009947,7.0007167,7.0005097,7.000358,7.0002484,7.0001698,7.0001144,7.000076,7.0000496,7.000032,7.00002,7.0000124,7.0000076,7.000005,7.000003,7.0000014,7.000001,7.0000005,7.0000005,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0
0,15.93117,15.92859,15.925913,15.923136,15.920257,15.917269,15.91417,15.910956,15.907623,15.904166,15.90058,15.896861,15.893004,15.889004,15.884856,15.880554,15.876092,15.871466,15.866669,15.861693,15.856535,15.851186,15.84564,15.83989,15.833927,15.827746,15.821338,15.814694,15.807807,15.800668,15.793267,15.785596,15.777645,15.769404,15.760863,15.752011,15.742838,15.733333,15.723482,15.713276,15.702702,15.691746,15.680396,15.668638,15.656459,15.643845,15.630779,15.617249,15.603236,15.588727,15.573705,15.558151,15.54205,15.525384,15.508134,15.490281,15.471807,15.45269,15.432913,15.412453,15.391289,15.3694,15.3467655,15.32336,15.299163,15.27415,15.248298,15.221581,15.193977,15.16546,15.1360035,15.105582,15.074172,15.041744,15.008274,14.973735,14.938099,14.90134,14.863429,14.824343,14.784052,14.742529,14.69975,14.655685,14.6103115,14.563602,14.5155325,14.466077,14.415213,14.362917,14.309168,14.253943,14.197227,14.138996,14.079237,14.017934,13.955073,13.890645,13.824638,13.757048,13.687867,13.617097,13.544738,13.470794,13.395272,13.318186,13.239547,13.159376,13.077696,12.994533,12.909918,12.823888,12.736483,12.647748,12.557736,12.466501,12.3741045,12.280614,12.1861,12.090641,11.994319,11.8972225,11.799446,11.701086,11.602248,11.503039,11.403574,11.30397,11.204348,11.104832,11.005551,10.906636,10.80822,10.710436,10.613419,10.517304,10.422228,10.3283205,10.235714,10.144536,10.054911,9.966958,9.880791,9.796517,9.714238,9.634046,9.556024,9.4802475,9.406782,9.335683,9.2669935,9.200748,9.13697,9.075668,9.016846,8.960491,8.906584,8.855092,8.805977,8.759189,8.71467,8.672359,8.632184,8.59407,8.55794,8.523708,8.491293,8.4606085,8.431569,8.404093,8.378096,8.353499,8.330226,8.308203,8.287362,8.267638,8.248973,8.231309,8.214596,8.198788,8.183842,8.16972,8.156385,8.143806,8.131955,8.120802,8.110324,8.100495,8.091294,8.082698,8.074686,8.067238,8.060331,8.053946,8.04806,8.042654,8.037704,8.033191,8.029089,8.025378,8.022036,8.019038,8.016363,8.013988,8.01189,8.010048,8.008438,8.007042,8.005837,8.004806,8.003928,8.003186,8.002564,8.002048,8.001621,8.001272,8.00099,8.000762,8.000582,8.00044,8.000328,8.000242,8.000177,8.000128,8.000092,8.000064,8.000045,8.0000305,8.000021,8.000013,8.000009,8.000006,8.000004,8.000002,8.000001,8.000001,8.000001,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0
1,11.956877,11.95526,11.953583,11.951843,11.950039,11.948168,11.946226,11.944213,11.942124,11.939959,11.937712,11.935382,11.932965,11.930459,11.92786,11.925164,11.922369,11.919471,11.916465,11.913348,11.910116,11.906764,11.90329,11.899687,11.895951,11.892078,11.888063,11.883901,11.879585,11.875113,11.870476,11.865669,11.860687,11.855523,11.850172,11.844625,11.838878,11.832922,11.82675,11.820355,11.813729,11.806865,11.799752,11.792385,11.784754,11.77685,11.768662,11.760184,11.751404,11.742312,11.732899,11.723152,11.713063,11.702619,11.691809,11.680621,11.669044,11.657064,11.6446705,11.631848,11.618585,11.604867,11.590681,11.576013,11.560847,11.545171,11.528967,11.512222,11.49492,11.477045,11.458581,11.439513,11.419823,11.399495,11.378513,11.35686,11.334519,11.311473,11.287704,11.263197,11.237934,11.211897,11.185071,11.157437,11.128982,11.099687,11.069536,11.038514,11.006607,10.9738,10.940078,10.905428,10.869837,10.833294,10.795788,10.757309,10.717848,10.677397,10.63595,10.593503,10.550052,10.505594,10.460132,10.413665,10.366198,10.317737,10.26829,10.217868,10.166484,10.114153,10.060893,10.006727,9.951677,9.895771,9.839039,9.781513,9.72323,9.664231,9.604557,9.544255,9.483376,9.421969,9.360094,9.297809,9.235174,9.172257,9.109126,9.045852,8.982506,8.919166,8.855908,8.792812,8.7299595,8.667431,8.6053095,8.543677,8.482618,8.422214,8.362545,8.303694,8.245736,8.188749,8.132806,8.077976,8.024327,7.9719205,7.9208145,7.8710637,7.8227153,7.7758136,7.730396,7.6864944,7.644136,7.6033416,7.5641255,7.5264974,7.4904613,7.456015,7.4231524,7.391861,7.362124,7.3339214,7.307228,7.282016,7.258252,7.235903,7.2149305,7.195296,7.176957,7.1598716,7.1439943,7.12928,7.115682,7.103153,7.0916452,7.08111,7.071499,7.0627623,7.0548525,7.04772,7.0413156,7.035592,7.030501,7.0259953,7.022029,7.0185566,7.015535,7.012921,7.0106745,7.008757,7.0071316,7.0057635,7.0046215,7.003675,7.0028977,7.0022645,7.0017533,7.0013447,7.001021,7.000767,7.0005703,7.000419,7.0003047,7.000219,7.000155,7.0001087,7.000075,7.000051,7.0000343,7.000023,7.000015,7.0000095,7.000006,7.000004,7.0000024,7.0000014,7.000001,7.0000005,7.0000005,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0
0,9.950247,9.948381,9.946446,9.94444,9.942358,9.940199,9.937959,9.9356365,9.933227,9.930728,9.928137,9.925448,9.922661,9.91977,9.916772,9.913662,9.910438,9.907094,9.903626,9.900031,9.896303,9.892438,9.88843,9.884274,9.879965,9.875498,9.870867,9.866066,9.861089,9.855929,9.850581,9.845038,9.839293,9.833338,9.827166,9.820769,9.814141,9.807273,9.800156,9.792782,9.785141,9.7772255,9.769025,9.76053,9.751732,9.742618,9.733179,9.723404,9.713282,9.702801,9.691949,9.680715,9.669085,9.657046,9.644587,9.631692,9.618349,9.604544,9.5902605,9.575484,9.560202,9.544396,9.528051,9.511152,9.493682,9.475622,9.456959,9.437672,9.417745,9.397159,9.375896,9.35394,9.33127,9.307868,9.283714,9.25879,9.233076,9.206554,9.179204,9.151006,9.121942,9.091991,9.061136,9.029358,8.996637,8.962956,8.928297,8.892642,8.855975,8.818279,8.779539,8.73974,8.69887,8.656914,8.61386,8.569699,8.524421,8.478019,8.430486,8.381818,8.332011,8.281067,8.228985,8.175769,8.121426,8.065963,8.009391,7.951725,7.892981,7.833179,7.7723417,7.7104955,7.6476693,7.583897,7.5192146,7.453663,7.387285,7.3201294,7.252248,7.1836953,7.1145306,7.044817,6.9746213,6.904013,6.8330665,6.761858,6.690468,6.618979,6.5474772,6.4760494,6.4047866,6.3337793,6.2631207,6.192904,6.1232233,6.0541725,5.9858437,5.918329,5.8517175,5.786098,5.721554,5.658166,5.5960116,5.535163,5.4756856,5.4176416,5.361086,5.306066,5.252623,5.200791,5.1505966,5.1020575,5.0551853,5.0099826,4.9664445,4.9245596,4.8843074,4.845662,4.8085914,4.7730556,4.739012,4.706411,4.6752,4.6453238,4.6167235,4.5893383,4.563108,4.5379705,4.513865,4.490731,4.46851,4.4471464,4.4265866,4.4067807,4.387681,4.3692446,4.351432,4.3342075,4.31754,4.3014016,4.285768,4.2706194,4.255939,4.241713,4.2279305,4.214584,4.2016673,4.189177,4.177112,4.165471,4.1542554,4.143467,4.133107,4.123179,4.113685,4.104627,4.0960073,4.0878263,4.0800834,4.0727777,4.0659075,4.059468,4.0534534,4.0478573,4.0426707,4.0378838,4.0334845,4.0294595,4.025794,4.022472,4.0194764,4.01679,4.0143933,4.012267,4.0103927,4.0087495,4.007319,4.006081,4.0050173,4.00411,4.003341,4.002695,4.0021567,4.0017114,4.001346,4.001049,4.00081,4.0006194,4.000469,4.0003514,4.0002604,4.0001907,4.0001383,4.0000987,4.0000696,4.0000486,4.0000334,4.000023,4.0000153,4.00001,4.0000067,4.0000043,4.0000024,4.0000014,4.000001,4.0000005,4.0000005,4.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
1,20.940294,20.938055,20.935734,20.933325,20.930826,20.928236,20.925547,20.92276,20.919868,20.91687,20.91376,20.910534,20.907188,20.903717,20.90012,20.896387,20.892519,20.888506,20.884344,20.880028,20.875555,20.870914,20.866104,20.861116,20.855946,20.850584,20.845026,20.839262,20.833288,20.827097,20.820677,20.814024,20.807127,20.79998,20.792572,20.784895,20.776937,20.768694,20.76015,20.751299,20.742126,20.732626,20.722782,20.712584,20.70202,20.69108,20.67975,20.668015,20.655863,20.64328,20.63025,20.616764,20.6028,20.588346,20.573387,20.557905,20.541885,20.525307,20.508156,20.490414,20.472063,20.453083,20.433455,20.41316,20.392178,20.37049,20.348074,20.324907,20.300974,20.276247,20.250708,20.224333,20.197098,20.168983,20.139965,20.110022,20.079126,20.047258,20.014393,19.980509,19.94558,19.909584,19.8725,19.834303,19.794971,19.754482,19.712814,19.669945,19.625856,19.580528,19.53394,19.486074,19.436914,19.386444,19.33465,19.281517,19.227034,19.171192,19.113985,19.055403,18.995443,18.934105,18.87139,18.807299,18.74184,18.675024,18.60686,18.537367,18.46656,18.394466,18.32111,18.246523,18.170738,18.093794,18.015734,17.936607,17.856462,17.775358,17.693356,17.610518,17.526917,17.442625,17.357723,17.272295,17.186428,17.100212,17.013744,16.927124,16.84045,16.753834,16.667377,16.581192,16.495392,16.410088,16.325392,16.24142,16.158285,16.076097,15.994967,15.915003,15.836309,15.7589855,15.683128,15.6088295,15.536173,15.465239,15.396098,15.328816,15.26345,15.200048,15.138652,15.079291,15.021992,14.966766,14.913621,14.862553,14.813552,14.7666,14.72167,14.678731,14.637744,14.598663,14.561442,14.526028,14.492362,14.460388,14.430045,14.401272,14.374007,14.348188,14.323756,14.300652,14.278815,14.258194,14.238733,14.220384,14.203095,14.186823,14.171524,14.157157,14.1436825,14.131063,14.1192665,14.108255,14.097999,14.088466,14.079624,14.0714445,14.063897,14.056953,14.050584,14.04476,14.039453,14.034634,14.030273,14.026346,14.022821,14.019673,14.016874,14.014397,14.012217,14.010306,14.008643,14.007204,14.005965,14.004906,14.004006,14.003248,14.002613,14.002086,14.001651,14.001295,14.001007,14.000776,14.000592,14.000447,14.000335,14.000247,14.000181,14.000131,14.000093,14.000066,14.000046,14.000031,14.000021,14.000014,14.00001,14.000006,14.000004,14.000003,14.000002,14.000001,14.000001,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0
1,22.919056,22.916021,22.912872,22.909607,22.90622,22.902706,22.899063,22.895283,22.891363,22.887297,22.883078,22.878704,22.874168,22.869463,22.864584,22.859524,22.854277,22.848833,22.843191,22.83734,22.83127,22.82498,22.818455,22.811691,22.804678,22.797405,22.789867,22.782051,22.773949,22.76555,22.756844,22.74782,22.738464,22.72877,22.71872,22.708305,22.697512,22.686327,22.674736,22.662727,22.650284,22.637392,22.624035,22.610199,22.595865,22.581018,22.565643,22.549717,22.533224,22.516148,22.498465,22.480156,22.461203,22.441582,22.421272,22.400253,22.378502,22.355993,22.332703,22.308609,22.283686,22.257908,22.231247,22.20368,22.175177,22.14571,22.115253,22.083776,22.051249,22.017643,21.98293,21.947075,21.91005,21.871824,21.832365,21.79164,21.749617,21.706264,21.66155,21.615442,21.567907,21.518913,21.468428,21.416418,21.362856,21.307707,21.250942,21.19253,21.132444,21.070654,21.007133,20.941856,20.874798,20.805937,20.735249,20.662716,20.58832,20.512047,20.433882,20.353815,20.271841,20.187952,20.10215,20.014433,19.92481,19.833292,19.739891,19.644625,19.547518,19.448595,19.347895,19.24545,19.141306,19.035511,18.928122,18.819199,18.708807,18.597021,18.48392,18.369589,18.25412,18.13761,18.020164,17.901894,17.782913,17.663343,17.543316,17.42296,17.302414,17.18182,17.061323,16.941072,16.82122,16.70192,16.583328,16.4656,16.348892,16.233358,16.119154,16.006432,15.895335,15.78601,15.678593,15.5732155,15.470003,15.369072,15.270531,15.174477,15.080998,14.990174,14.902071,14.816744,14.734236,14.654578,14.577791,14.503881,14.432844,14.364666,14.299318,14.236766,14.17696,14.119846,14.06536,14.013431,13.963981,13.916925,13.872178,13.829647,13.789238,13.7508545,13.714401,13.67978,13.646894,13.615649,13.585951,13.557708,13.530833,13.50524,13.480847,13.457577,13.435353,13.414108,13.393775,13.37429,13.355599,13.337647,13.320388,13.303775,13.287769,13.272337,13.257446,13.243071,13.229187,13.215777,13.202826,13.190321,13.178254,13.166618,13.155411,13.144629,13.134272,13.12434,13.114836,13.105762,13.097116,13.088904,13.081124,13.073777,13.06686,13.06037,13.054303,13.048653,13.043412,13.03857,13.034116,13.030038,13.02632,13.022949,13.019906,13.017175,13.014736,13.01257,13.010659,13.008983,13.007522,13.006256,13.005167,13.004237,13.0034485,13.002786,13.002232,13.001773,13.001396,13.00109,13.000843,13.000646,13.000489,13.000367,13.000273,13.0002,13.000145,13.000104,13.000073,13.0000515,13.000035,13.000024,13.000016,13.0000105,13.000007,13.000005,0.0,0.0,0.0,0.0,0.0,0.0
0,20.917076,20.913967,20.910744,20.907398,20.903929,20.90033,20.896597,20.892725,20.88871,20.884544,20.880226,20.875746,20.8711,20.866282,20.861284,20.8561,20.850727,20.845154,20.839375,20.833382,20.827168,20.820724,20.814045,20.807117,20.799936,20.79249,20.784771,20.77677,20.768475,20.759874,20.750961,20.741722,20.732145,20.72222,20.711931,20.701271,20.690222,20.678774,20.66691,20.65462,20.641884,20.628689,20.61502,20.600863,20.586195,20.571005,20.555271,20.538977,20.522104,20.504633,20.486546,20.467817,20.448431,20.428364,20.407595,20.3861,20.363857,20.340843,20.317034,20.292402,20.266926,20.240578,20.21333,20.185158,20.156033,20.125927,20.09481,20.062656,20.029434,19.995115,19.959667,19.923061,19.885263,19.846247,19.805975,19.76442,19.721546,19.677322,19.63172,19.584702,19.536238,19.486296,19.434843,19.38185,19.327284,19.271116,19.213314,19.15385,19.092697,19.029827,18.965214,18.898832,18.830658,18.760672,18.688854,18.615185,18.539648,18.462234,18.382929,18.301725,18.21862,18.13361,18.046698,17.957886,17.867188,17.774614,17.680185,17.583921,17.48585,17.386003,17.28442,17.18114,17.076218,16.9697,16.861652,16.752138,16.641232,16.529009,16.415558,16.300968,16.185337,16.068768,15.951372,15.833264,15.714566,15.595404,15.47591,15.356222,15.23648,15.11683,14.99742,14.878402,14.759928,14.642152,14.525231,14.409319,14.294569,14.181134,14.069162,13.958798,13.850183,13.74345,13.638727,13.536134,13.435782,13.337774,13.242202,13.149146,13.058677,12.970851,12.8857155,12.803304,12.723636,12.646719,12.57255,12.501113,12.432379,12.366309,12.302855,12.241957,12.183549,12.127557,12.0739,12.022493,11.973247,11.926069,11.880867,11.837547,11.796018,11.756187,11.717969,11.68128,11.64604,11.612175,11.579617,11.548303,11.518174,11.489181,11.461277,11.434424,11.408586,11.383734,11.359841,11.336888,11.314856,11.293728,11.273494,11.25414,11.235658,11.218037,11.201267,11.185341,11.170246,11.155973,11.142509,11.129841,11.117952,11.106827,11.096447,11.086791,11.077838,11.069565,11.061944,11.054952,11.048558,11.042736,11.037454,11.032682,11.02839,11.024547,11.02112,11.018081,11.015398,11.0130415,11.010983,11.009196,11.007653,11.006328,11.005198,11.00424,11.003434,11.002761,11.002202,11.001742,11.001368,11.001063,11.000819,11.000626,11.000473,11.000354,11.000262,11.000192,11.000138,11.000099,11.00007,11.000049,11.000033,11.000023,11.000015,11.00001,11.000007,11.000004,11.000003,11.000002,11.000001,11.000001,11.0,11.0,11.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0
0,12.947752,12.945793,12.943761,12.941653,12.939467,12.9372,12.934847,12.932407,12.929876,12.927252,12.92453,12.921706,12.918778,12.915742,12.912592,12.909326,12.905939,12.902427,12.898784,12.895007,12.89109,12.88703,12.882818,12.878452,12.873926,12.869232,12.864367,12.859323,12.854093,12.848672,12.843052,12.837228,12.83119,12.824932,12.818446,12.811724,12.804758,12.79754,12.790059,12.782308,12.774277,12.765956,12.757337,12.748406,12.739156,12.729574,12.71965,12.7093725,12.6987295,12.687708,12.676296,12.664481,12.652249,12.639587,12.626482,12.612918,12.598881,12.584355,12.569327,12.55378,12.537697,12.521062,12.5038595,12.486071,12.467679,12.448667,12.429015,12.408706,12.387719,12.366037,12.34364,12.320509,12.296622,12.271961,12.246506,12.220234,12.193126,12.165161,12.136319,12.106579,12.075919,12.044319,12.011759,11.978217,11.943675,11.908111,11.871507,11.833843,11.795102,11.755264,11.714313,11.672233,11.629006,11.58462,11.539061,11.492316,11.444375,11.395227,11.344867,11.293285,11.24048,11.186449,11.13119,11.074707,11.017005,10.958089,10.897971,10.836662,10.774179,10.710542,10.645771,10.579893,10.512938,10.444938,10.37593,10.305955,10.235058,10.163287,10.090697,10.0173435,9.943288,9.868596,9.793338,9.717586,9.641418,9.564918,9.488167,9.411255,9.334275,9.25732,9.180489,9.103879,9.027595,8.951736,8.87641,8.801719,8.727768,8.654662,8.582504,8.511395,8.441436,8.372722,8.3053465,8.239398,8.174962,8.112118,8.05094,7.991494,7.933843,7.878041,7.8241343,7.7721624,7.7221575,7.674143,7.6281347,7.5841413,7.542163,7.502192,7.464215,7.4282093,7.394148,7.3619967,7.331716,7.303261,7.2765827,7.251628,7.2283397,7.2066593,7.1865253,7.1678734,7.15064,7.1347594,7.120166,7.1067934,7.0945764,7.0834503,7.073351,7.064215,7.0559807,7.0485873,7.041976,7.0360894,7.0308714,7.026268,7.0222273,7.018699,7.015636,7.012992,7.0107236,7.00879,7.0071535,7.0057783,7.004631,7.003681,7.0029016,7.002267,7.0017548,7.0013456,7.0010214,7.0007677,7.000571,7.0004196,7.0003047,7.000219,7.000155,7.0001087,7.000075,7.000051,7.0000343,7.000023,7.000015,7.0000095,7.000006,7.000004,7.0000024,7.0000014,7.000001,7.0000005,7.0000005,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0
